environment_seed,trace_index,state_id,proposed_action_id,deployed_action_id,success,reward
2003,411,245,1,1,True,4.766666666667
2003,412,252,0,1,True,5.016666666667
2003,413,252,0,1,True,5.016666666667
2003,414,248,0,0,True,4.966666666667
2003,415,244,0,0,True,4.950000000000
2003,416,245,1,0,True,4.783333333333
2003,417,210,1,1,True,3.733333333333
2003,418,214,2,1,True,4.050000000000
2003,419,221,3,1,True,4.050000000000
2003,420,209,1,1,True,4.116666666667
2003,421,220,1,1,True,4.116666666667
2003,422,208,1,1,True,4.050000000000
2003,423,220,1,1,True,5.487500000000
2003,424,220,1,1,True,5.434615384615
2003,425,216,1,1,True,4.050000000000
2003,426,220,1,1,True,5.466666666667
2003,427,208,1,1,True,4.050000000000
2003,428,216,1,1,True,4.050000000000
2003,429,208,1,1,True,3.983333333333
2003,430,209,1,1,True,5.425000000000
2003,431,144,3,3,True,3.666666666667
2003,432,157,1,3,True,3.850000000000
2003,433,154,3,3,True,3.850000000000
2003,434,146,2,2,True,5.112500000000
2003,435,145,1,2,True,5.383333333333
2003,436,152,1,2,True,5.175000000000
2003,437,154,3,3,True,3.525000000000
2003,438,146,2,3,True,3.775000000000
2003,439,150,2,3,True,3.900000000000
2003,440,157,1,1,True,3.666666666667
2003,441,148,2,1,True,3.916666666667
2003,442,144,3,1,True,3.850000000000
2003,443,150,2,2,True,5.085714285714
2003,444,80,1,2,True,5.050000000000
2003,445,82,2,2,True,5.050000000000
2003,446,95,0,0,True,3.400000000000
2003,447,91,2,0,True,3.650000000000
2003,448,95,0,0,True,3.650000000000
2003,449,86,2,2,True,4.800000000000
2003,450,95,0,2,True,5.050000000000
2003,451,95,0,2,True,5.050000000000
2003,452,95,0,0,True,4.800000000000
2003,453,83,2,0,True,5.050000000000
2003,454,83,2,0,True,5.050000000000
2003,455,95,0,0,True,5.050000000000
2003,456,91,2,2,True,4.800000000000
2003,457,83,2,2,True,5.050000000000
2003,458,95,0,2,True,5.050000000000
2003,459,83,2,2,True,5.050000000000
2003,460,83,2,2,True,5.050000000000
2003,461,91,2,2,True,5.050000000000
2003,462,95,0,0,True,4.800000000000
2003,463,95,0,0,True,5.050000000000
2003,464,95,0,0,True,5.050000000000
2003,465,83,2,2,True,4.800000000000
2003,466,91,2,2,True,5.050000000000
2003,467,91,2,2,True,5.050000000000
2003,468,95,0,0,True,4.800000000000
2003,469,95,0,0,True,5.050000000000
2003,470,95,0,0,True,5.050000000000
2003,471,91,2,2,True,4.800000000000
2003,472,95,0,2,True,5.050000000000
2003,473,95,0,2,True,5.050000000000
2003,474,95,0,0,True,4.800000000000
2003,475,83,2,0,True,5.050000000000
2003,476,95,0,0,True,5.050000000000
2003,477,95,0,0,True,5.050000000000
2003,478,95,0,0,True,5.050000000000
2003,479,83,2,2,True,4.800000000000
2003,480,95,0,2,True,5.050000000000
2003,481,127,3,2,True,4.450000000000
2003,482,127,3,3,True,4.300000000000
2003,483,191,2,3,True,4.450000000000
2003,484,191,2,3,True,4.450000000000
2003,485,255,3,3,True,4.533333333333
2003,486,254,1,1,True,4.485714285714
2003,487,254,1,1,True,4.850000000000
2003,488,253,3,1,True,5.016666666667
2003,489,252,0,0,True,4.600000000000
2003,490,253,3,0,True,4.883333333333
2003,491,254,1,0,True,4.916666666667
2003,492,254,1,1,True,4.612500000000
2003,493,254,1,1,True,4.762500000000
2003,494,254,1,1,True,4.762500000000
2003,495,254,1,1,True,4.862500000000
2003,496,254,1,1,True,4.762500000000
2003,497,254,1,1,True,4.825000000000
2003,498,254,1,1,True,4.987500000000
2003,499,253,3,3,True,4.766666666667
2003,500,252,0,3,True,4.850000000000
2003,501,253,3,3,True,4.987500000000
2003,502,253,3,3,True,4.887500000000
2003,503,253,3,3,True,4.887500000000
2003,504,253,3,3,True,4.887500000000
2003,505,253,3,3,True,4.887500000000
2003,506,253,3,3,True,4.987500000000
2003,507,253,3,3,True,4.887500000000
2003,508,253,3,3,True,5.016666666667
2003,509,252,0,0,True,4.666666666667
2003,510,252,0,0,True,4.916666666667
2003,511,252,0,0,True,4.916666666667
2111,0,96,2,2,True,5.359333333333
2111,1,181,0,2,True,5.507142857143
2111,2,188,3,2,True,5.300000000000
2111,3,189,3,3,True,4.977777777778
2111,4,188,3,3,True,5.277272727273
2111,5,252,0,3,True,5.216666666667
2111,6,245,1,1,True,4.892307692308
2111,7,244,0,1,True,5.342307692308
2111,8,252,0,1,True,5.216666666667
2111,9,252,0,0,True,4.900000000000
2111,10,245,1,0,True,5.175000000000
2111,11,244,0,0,True,5.083333333333
2111,12,249,2,2,True,4.862500000000
2111,13,240,3,2,True,5.016666666667
2111,14,253,3,2,True,4.950000000000
2111,15,240,3,3,True,4.700000000000
2111,16,253,3,3,True,5.016666666667
2111,17,240,3,3,True,4.916666666667
2111,18,244,0,0,True,4.666666666667
2111,19,252,0,0,True,4.850000000000
2111,20,241,1,0,True,4.887500000000
2111,21,249,2,2,True,4.733333333333
2111,22,242,0,2,True,4.883333333333
2111,23,250,1,2,True,4.883333333333
2111,24,254,1,1,True,4.575000000000
2111,25,254,1,1,True,4.925000000000
2111,26,246,2,1,True,4.987500000000
2111,27,245,1,1,True,4.887500000000
2111,28,245,1,1,True,4.916666666667
2111,29,244,0,0,True,4.766666666667
2111,30,240,3,0,True,4.850000000000
2111,31,245,1,0,True,4.916666666667
2111,32,240,3,3,True,4.800000000000
2111,33,217,3,3,True,3.983333333333
2111,34,218,3,3,True,3.916666666667
2111,35,222,1,1,True,5.112500000000
2111,36,222,1,1,True,5.425000000000
2111,37,213,3,1,True,5.425000000000
2111,38,221,3,3,True,3.666666666667
2111,39,214,2,3,True,3.850000000000
2111,40,210,1,3,True,3.850000000000
2111,41,218,3,3,True,3.850000000000
2111,42,218,3,3,True,3.850000000000
2111,43,214,2,2,True,5.112500000000
2111,44,222,1,2,True,5.425000000000
2111,45,156,2,2,True,5.350000000000
2111,46,149,1,1,True,3.700000000000
2111,47,157,1,1,True,3.983333333333
2111,48,152,1,1,True,3.983333333333
2111,49,156,2,2,True,5.022222222222
2111,50,149,1,2,True,5.050000000000
2111,51,147,0,2,True,5.050000000000
2111,52,91,2,2,True,5.050000000000
2111,53,95,0,0,True,3.400000000000
2111,54,83,2,0,True,3.650000000000
2111,55,87,2,0,True,3.650000000000
2111,56,83,2,2,True,4.800000000000
2111,57,83,2,2,True,5.050000000000
2111,58,95,0,2,True,5.050000000000
2111,59,31,2,2,True,5.050000000000
2111,60,23,2,2,True,5.050000000000
2111,61,23,2,2,True,5.050000000000
2111,62,27,2,2,True,3.650000000000
2111,63,19,2,2,True,3.650000000000
2111,64,31,2,2,True,3.650000000000
2111,65,31,2,2,True,5.050000000000
2111,66,27,2,2,True,5.050000000000
2111,67,31,2,2,True,5.050000000000
2111,68,31,2,2,True,5.050000000000
2111,69,31,2,2,True,5.050000000000
2111,70,23,2,2,True,5.050000000000
2111,71,23,2,2,True,5.050000000000
2111,72,19,2,2,True,5.050000000000
2111,73,27,2,2,True,5.050000000000
2111,74,31,2,2,True,5.050000000000
2111,75,31,2,2,True,5.050000000000
2111,76,31,2,2,True,5.050000000000
2111,77,19,2,2,True,5.050000000000
2111,78,31,2,2,True,5.050000000000
2111,79,27,2,2,True,5.050000000000
2111,80,27,2,2,True,5.050000000000
2111,81,23,2,2,True,5.050000000000
2111,82,27,2,2,True,5.050000000000
2111,83,19,2,2,True,5.050000000000
2111,84,27,2,2,True,5.050000000000
2111,85,27,2,2,True,5.050000000000
2111,86,31,2,2,True,5.050000000000
2111,87,27,2,2,True,5.050000000000
2111,88,31,2,2,True,5.050000000000
2111,89,23,2,2,True,5.050000000000
2111,90,31,2,2,True,5.050000000000
2111,91,27,2,2,True,5.050000000000
2111,92,31,2,2,True,5.050000000000
2111,93,31,2,2,True,5.050000000000
2111,94,27,2,2,True,5.050000000000
2111,95,31,2,2,True,5.050000000000
2111,96,31,2,2,True,5.050000000000
2111,97,63,1,1,True,4.400000000000
2111,98,63,1,1,True,4.450000000000
2111,99,63,1,1,True,4.450000000000
2111,100,127,3,3,True,4.200000000000
2111,101,127,3,3,True,4.450000000000
2111,102,191,2,3,True,4.450000000000
2111,103,191,2,2,True,4.300000000000
2111,104,190,1,2,True,4.722727272727
2111,105,252,0,2,True,5.050000000000
2111,106,253,3,3,True,4.737500000000
2111,107,253,3,3,True,4.887500000000
2111,108,253,3,3,True,4.983333333333
2111,109,254,1,1,True,4.575000000000
2111,110,254,1,1,True,4.825000000000
2111,111,254,1,1,True,4.825000000000
2111,112,254,1,1,True,4.925000000000
2111,113,254,1,1,True,4.887500000000
2111,114,253,3,3,True,4.666666666667
2111,115,252,0,3,True,4.950000000000
2111,116,253,3,3,True,4.987500000000
2111,117,253,3,3,True,4.783333333333
2111,118,254,1,1,True,4.575000000000
2111,119,254,1,1,True,4.825000000000
2111,120,254,1,1,True,4.825000000000
2111,121,254,1,1,True,4.825000000000
2111,122,254,1,1,True,4.887500000000
2111,123,253,3,3,True,4.666666666667
2111,124,252,0,3,True,4.850000000000
2111,125,253,3,3,True,4.916666666667
2111,126,252,0,0,True,4.866666666667
2111,127,252,0,0,True,4.850000000000
2111,128,251,0,0,True,5.437500000000
2111,129,239,1,1,True,4.487500000000
2111,130,227,1,1,True,4.737500000000
2111,131,227,1,1,True,4.737500000000
2111,132,231,1,1,True,4.766666666667
2111,133,235,3,3,True,4.516666666667
2111,134,235,3,3,True,4.700000000000
2111,135,227,1,3,True,4.633333333333
2111,136,239,1,1,True,3.925000000000
2111,137,239,1,1,True,4.175000000000
2111,138,239,1,1,True,4.175000000000
2111,139,234,2,2,True,4.316666666667
2111,140,239,1,2,True,4.566666666667
2111,141,239,1,2,True,4.500000000000
2111,142,227,1,1,True,3.862500000000
2111,143,238,1,1,True,4.112500000000
2111,144,234,2,1,True,4.175000000000
2111,145,230,2,2,True,4.383333333333
2111,146,230,2,2,True,4.633333333333
2111,147,238,1,2,True,4.633333333333
2111,148,234,2,2,True,4.633333333333
2111,149,238,1,1,True,3.987500000000
2111,150,225,3,1,True,4.266666666667
2111,151,236,1,1,True,4.766666666667
2111,152,224,3,3,True,4.450000000000
2111,153,233,0,3,True,4.633333333333
2111,154,238,1,3,True,4.566666666667
2111,155,234,2,2,True,4.316666666667
2111,156,234,2,2,True,4.566666666667
2111,157,238,1,2,True,4.566666666667
2111,158,226,3,3,True,4.250000000000
2111,159,227,1,3,True,4.433333333333
2111,160,239,1,3,True,5.137500000000
2111,161,227,1,1,True,4.250000000000
2111,162,235,3,1,True,4.362500000000
2111,163,239,1,1,True,4.425000000000
2111,164,231,1,1,True,4.487500000000
2111,165,239,1,1,True,4.487500000000
2111,166,239,1,1,True,4.687500000000
2111,167,239,1,1,True,4.516666666667
2111,168,235,3,3,True,4.200000000000
2111,169,235,3,3,True,4.383333333333
2111,170,239,1,3,True,4.316666666667
2111,171,231,1,1,True,3.912500000000
2111,172,239,1,1,True,4.162500000000
2111,173,235,3,1,True,4.162500000000
2111,174,234,2,2,True,4.200000000000
2111,175,231,1,2,True,4.300000000000
2111,176,239,1,2,True,4.362500000000
2111,177,238,1,1,True,3.975000000000
2111,178,225,3,1,True,4.266666666667
2111,179,228,0,1,True,4.450000000000
2111,180,233,0,0,True,4.200000000000
2111,181,225,3,0,True,4.450000000000
2111,182,237,0,0,True,4.650000000000
2111,183,237,0,0,True,4.450000000000
